NS,EW,UD
2.229,-2.580,-0.121
2.234,-2.260,-0.343
1.012,-1.259,-0.546
-0.055,-1.418,-0.970
-1.099,-1.839,-0.964
-1.074,-2.542,-0.585
-0.838,-2.532,-1.109
-0.633,-1.114,-1.012
0.532,-0.468,0.087
1.554,-0.033,-0.070
1.717,1.243,0.850
1.273,1.995,1.858
1.301,2.179,0.812
1.390,1.865,1.321
0.741,2.154,1.273
0.486,3.262,0.538
0.308,3.182,0.970
0.340,2.686,-0.055
0.185,1.662,-0.160
-0.873,0.176,0.510
-1.645,-0.720,0.163
-2.705,-1.439,-0.340
-3.947,-1.491,-1.179
-4.683,-2.269,-1.326
-3.982,-3.236,-1.678
-1.195,-3.287,-2.116
0.874,-3.348,-1.865
0.953,-2.773,-1.062
0.609,-2.446,0.712
1.005,-1.841,1.907
2.012,-0.059,2.135
3.107,1.421,1.616
3.908,1.490,0.986
4.136,1.099,0.796
3.272,2.175,-0.044
1.488,2.776,-0.742
0.605,2.065,-0.606
0.704,1.832,-0.080
0.625,1.417,0.534
0.003,0.903,0.447
-0.716,0.186,0.073
-1.565,-0.239,-0.541
-2.389,0.933,-0.964
-1.793,0.325,-0.348
-0.929,-1.117,-0.786
-2.217,-0.195,-1.172
-4.316,0.057,-0.392
-3.424,-0.145,-0.414
-0.772,-0.431,0.225
0.548,-1.839,0.900
1.047,-2.360,0.698
1.026,-1.286,1.108
1.125,0.183,1.122
1.454,0.186,0.491
1.343,-0.198,-0.045
1.655,0.931,-0.453
2.643,2.059,-0.651
2.625,1.792,-1.077
1.719,0.639,-0.936
1.040,-0.759,0.148
0.020,-1.619,-0.069
-1.064,-1.663,-0.041
-2.174,-1.416,0.739
-2.829,-0.082,-0.182
-2.985,1.168,-0.028
-2.239,0.970,0.470
-0.196,0.520,-0.275
0.159,0.270,-0.344
-0.206,0.297,-0.712
0.336,-0.298,-0.814
0.344,-0.809,-0.450
0.391,-0.078,-0.089
1.093,0.556,0.519
1.897,0.266,0.759
1.558,-0.708,0.869
0.472,-0.766,0.428
-0.076,0.038,-0.274
0.255,-0.105,-0.207
0.341,-1.070,0.066
-0.414,-1.217,-0.139
-0.656,-0.701,0.058
-0.470,-1.052,0.192
-0.120,-0.713,-0.470
-0.423,0.698,-0.436
-0.702,1.390,-0.392
0.210,1.392,-0.403
0.602,1.222,0.648
0.262,1.609,1.353
-0.639,1.673,1.135
-1.018,0.950,0.658
-0.262,0.804,0.312
-0.196,0.011,-0.122
-0.013,-1.694,-0.753
1.029,-2.321,-1.011
0.915,-1.218,-1.306
-0.458,1.001,-1.225
-1.052,1.187,-0.334
-0.070,-0.494,-0.349
0.922,-0.003,-0.411
0.124,1.306,-0.090
-0.232,0.835,-0.313
1.102,-0.993,0.736
1.694,-2.132,0.765
1.226,-1.517,-0.615
-0.103,-0.965,-0.146
-0.857,-0.166,0.067
-0.394,0.322,0.180
-0.481,-0.265,0.959
-0.327,0.453,1.091
0.174,1.582,1.159
0.779,1.614,1.039
1.158,0.911,0.729
0.290,0.289,0.107
-0.402,0.315,-0.094
-0.634,0.135,-0.522
-1.118,0.141,-1.276
-1.882,0.129,-0.630
-2.337,-0.221,-0.692
-1.761,-0.170,-0.486
-0.807,-0.004,0.537
0.206,-0.690,0.551
1.069,-1.914,0.772
1.793,-1.092,0.461
2.432,0.374,0.322
2.882,0.193,0.108
2.593,-0.388,-0.665
0.985,-1.214,-0.204
-0.654,-0.981,-0.445
-1.521,0.054,-0.963
-1.250,0.148,-0.534
-0.713,0.630,-0.664
-0.791,1.498,-0.650
-0.295,1.175,-0.104
0.554,0.583,0.109
0.683,0.801,0.270
0.128,0.380,0.301
0.477,-0.687,0.364
0.772,-1.162,1.039
-0.624,-0.854,0.816
-1.758,-0.310,0.009
-1.663,-0.024,-0.016
-1.022,0.823,-0.099
-1.161,1.335,-0.436
-1.559,0.438,-0.579
-0.955,-0.481,-0.284
-0.073,-0.652,-0.353
0.642,-0.588,-0.513
0.574,-0.339,-0.071
0.124,0.564,0.070
0.278,0.937,0.359
0.637,-0.225,0.625
0.762,-1.167,0.484
0.691,-0.770,0.497
0.659,0.035,0.217
0.565,0.566,0.234
0.317,1.045,0.338
0.672,1.263,-0.309
1.633,0.217,-0.342
1.638,-0.839,-0.132
0.136,-0.702,-0.620
-1.156,-1.060,-0.376
-0.869,-1.577,0.273
-0.103,-1.132,0.309
-0.488,-0.713,0.387
-1.395,-0.422,0.097
-1.369,0.119,-0.167
-1.017,0.909,0.238
-0.822,1.333,0.127
-0.194,0.545,-0.414
0.735,0.258,-0.796
0.772,0.777,-0.755
-0.174,0.297,-0.532
0.155,-0.326,-0.144
1.261,-0.410,0.561
1.363,0.154,0.348
1.108,0.794,0.534
0.954,0.521,1.402
0.976,0.833,0.858
0.625,1.124,0.559
-0.036,0.099,0.561
-0.290,-0.621,-0.142
-0.802,-0.446,-0.330
-1.225,0.128,-0.961
-1.124,-0.404,-1.472
-0.889,-1.655,-0.922
-0.219,-1.316,-0.589
-0.238,-0.379,-0.563
-0.768,0.306,-0.667
-0.678,0.486,-0.303
-0.413,0.546,0.524
-0.023,1.044,1.534
-0.343,0.707,1.660
-0.813,0.376,0.634
-0.318,0.280,0.448
0.236,0.072,0.106
0.197,-0.457,-0.281
0.161,-1.318,-0.222
0.628,-0.453,-0.624
0.478,0.663,-0.594
-0.157,0.156,-0.676
-0.003,-0.801,-0.360
0.752,-0.936,0.177
0.784,-0.014,-0.113
0.038,0.529,0.002
-0.243,0.792,0.399
-0.357,1.222,0.832
-0.317,1.012,0.814
0.015,0.392,0.207
0.266,-0.017,0.085
0.429,-0.092,-0.085
0.051,0.060,-0.107
-0.421,0.235,0.248
-0.255,0.274,-0.108
0.181,0.447,-0.447
-0.080,0.269,-0.119
-0.845,-0.763,-0.005
-0.647,-1.588,-0.160
0.412,-1.558,-0.373
1.066,-0.798,-0.371
0.669,0.127,0.173
0.268,0.559,0.398
0.684,0.234,0.267
0.240,-0.820,0.348
-0.693,-1.063,0.090
-0.493,-0.262,-0.131
-0.210,0.018,-0.224
-0.338,-0.098,-0.584
-0.477,-0.286,-0.206
-0.213,0.185,0.173
0.682,1.635,-0.097
0.844,2.030,0.317
0.039,1.378,0.451
-0.492,1.298,-0.065
-0.230,0.874,0.042
0.435,-0.403,-0.003
-0.025,-1.122,-0.371
-1.112,-1.284,-0.300
-0.781,-1.361,-0.133
0.232,-0.597,-0.162
0.682,0.348,0.129
0.423,0.139,0.259
-0.064,-0.382,0.081
-0.240,-0.613,0.568
-0.472,-0.954,0.123
-0.679,-0.739,-0.641
-0.363,0.132,-0.131
0.456,0.780,-0.042
0.808,0.534,0.403
0.310,-0.237,0.847
-0.139,-0.161,0.299
0.133,0.369,-0.124
1.161,0.505,-0.494
1.095,0.570,-0.128
-0.355,0.318,-0.195
-0.510,-0.053,-0.518
0.308,-0.041,0.105
0.222,0.627,-0.128
-0.450,0.960,0.172
-0.431,-0.136,0.524
0.012,-1.073,0.061
-0.795,-1.223,0.275
-1.442,-0.713,-0.277
-0.818,0.177,-0.544
-0.343,0.536,-0.484
-0.056,0.497,-0.605
0.135,-0.134,0.117
0.473,-0.413,0.224
0.662,0.077,0.317
0.000,0.360,0.660
-0.695,0.563,0.848
-0.484,0.665,0.799
0.224,0.310,0.040
0.708,-0.461,-0.426
0.880,-0.527,-0.830
0.332,-0.163,-0.569
0.041,-0.514,0.017
0.694,-0.177,-0.471
0.631,0.290,-0.290
-0.074,-0.092,-0.024
-0.354,0.029,-0.111
-0.699,0.029,0.511
-0.938,-0.008,0.154
-0.982,-0.040,-0.008
-0.788,-0.412,0.579
0.159,0.169,0.128
0.456,0.116,0.294
0.569,-0.785,0.600
1.232,-0.231,-0.212
1.002,1.149,-0.409
0.636,1.649,-0.413
0.457,0.731,-0.539
0.003,-0.188,0.053
-0.305,0.224,0.109
-0.606,0.724,-0.214
-0.473,0.243,-0.029
0.152,-0.377,0.309
-0.109,-0.460,0.698
-0.722,0.172,0.304
-0.410,0.213,-0.216
0.087,-0.737,-0.270
0.079,-0.700,-0.683
-0.440,-0.608,-0.843
-0.031,-0.638,-0.482
0.578,0.414,0.049
-0.725,0.723,0.210
-1.247,-0.090,0.450
0.062,-0.967,0.932
0.570,-1.024,0.512
0.076,-0.420,0.253
-0.274,-0.432,0.133
-0.065,-0.009,-0.295
0.299,0.820,-0.133
0.081,0.783,-0.421
-0.377,0.672,-0.689
-0.115,1.035,-0.296
0.620,1.166,-0.314
0.765,0.280,-0.146
0.187,-0.237,0.174
0.085,0.061,-0.024
0.755,-0.779,0.179
0.780,-1.276,0.546
0.252,0.092,0.150
-0.016,0.753,-0.055
0.070,0.107,-0.013
0.373,-0.154,0.029
-0.088,-0.077,0.119
-0.638,-0.196,-0.268
-0.463,-0.618,-0.234
-0.371,-0.514,-0.070
-0.816,0.433,-0.171
-1.019,0.889,-0.081
0.300,0.237,-0.157
1.279,-0.589,-0.112
0.333,-0.845,0.058
-0.968,-1.132,0.270
-1.473,-0.853,0.275
-0.853,-0.168,0.339
0.202,0.091,0.428
0.489,0.511,0.128
0.166,0.334,0.063
0.343,0.436,-0.219
0.327,1.175,-0.233
-0.298,0.986,-0.075
-0.190,0.468,-0.502
0.340,0.224,0.008
0.576,0.774,0.601
0.494,1.388,-0.081
0.247,0.224,-0.527
0.553,-1.215,0.095
0.983,-0.662,0.641
0.456,0.347,0.226
-0.241,-0.412,0.008
-0.260,-1.180,-0.169
0.220,-0.322,-0.336
0.367,-0.194,0.581
-0.588,-0.674,-0.188
-0.892,-0.386,-0.908
-0.345,-0.607,0.445
-0.526,0.009,-0.334
-1.047,0.412,-0.162
-0.748,-0.608,0.815
0.347,0.248,-0.687
-0.254,1.045,-0.380
-1.421,0.444,-0.261
-0.428,0.327,-0.899
0.256,0.426,0.266
-0.219,1.188,0.273
-0.098,0.790,0.451
0.764,-0.784,0.957
1.741,-0.136,0.131
1.227,0.937,0.172
0.108,0.344,0.107
0.853,-0.511,-0.247
1.143,-1.175,-0.095
-0.067,-0.897,-0.750
-0.745,-0.260,-0.842
-0.518,-0.452,-0.494
0.525,-0.191,-0.295
0.274,0.008,0.341
-0.620,-0.259,0.386
-0.320,-0.240,0.625
-0.620,-0.537,0.490
-0.412,-0.458,-0.193
0.320,-0.097,0.110
0.116,-0.043,0.134
0.373,0.683,-0.145
0.104,1.245,-0.251
-1.182,0.703,-0.158
-1.349,0.406,0.210
-0.388,0.294,0.371
0.626,-0.347,0.631
0.489,0.147,0.085
-0.862,1.121,-0.418
-0.913,0.487,-0.127
0.079,-0.404,-0.366
0.131,-0.700,-0.104
0.014,-0.657,0.003
-0.089,-0.544,-0.229
0.035,-0.666,0.046
0.664,-0.253,-0.245
0.176,0.010,-0.077
-0.302,-0.141,0.148
0.456,-0.179,0.040
0.575,-0.340,0.180
0.172,-0.140,-0.019
-0.317,-0.010,0.431
-1.097,0.211,0.409
-1.026,0.361,-0.136
-0.412,-0.439,0.171
-0.315,-0.706,-0.143
-0.188,0.077,-0.682
0.175,0.726,-0.594
0.320,0.726,-0.324
0.542,0.694,0.036
0.841,0.705,0.130
1.179,-0.004,0.167
0.920,-0.749,0.300
0.215,-0.564,0.304
0.353,0.555,0.030
0.372,1.166,-0.047
0.301,0.090,0.360
0.493,-0.528,-0.142
-0.443,0.221,-0.612
-1.107,0.423,-0.251
-0.377,0.293,-0.456
-0.157,0.328,0.033
-0.564,0.339,0.566
-0.844,0.285,0.142
-0.934,-0.406,0.083
-0.556,-0.837,0.044
-0.545,-0.835,0.082
-0.434,-0.841,0.038
0.245,-0.401,-0.030
0.387,0.180,0.153
0.310,0.544,0.284
0.154,-0.235,0.394
0.022,-0.826,0.010
-0.025,0.466,0.001
-0.351,1.009,0.149
-0.140,0.211,-0.197
0.402,-0.367,0.118
0.190,-0.829,0.175
-0.240,-0.558,-0.487
-0.056,0.269,-0.544
0.193,0.623,-0.147
0.422,0.787,0.162
0.396,0.613,0.238
-0.133,0.026,-0.001
-0.152,-0.274,0.056
-0.183,-0.179,0.055
-0.487,0.326,-0.160
-0.640,0.805,0.032
-0.479,0.815,-0.165
0.178,0.470,-0.369
0.186,-0.053,-0.277
0.085,-0.440,0.040
0.422,-0.664,0.509
0.342,-0.522,-0.041
0.216,-0.441,-0.255
0.123,-0.562,0.039
-0.013,-0.226,-0.172
-0.192,0.099,0.127
-0.483,0.401,0.349
-0.068,0.532,-0.025
0.950,-0.014,0.027
0.980,-0.278,0.285
0.296,0.003,0.010
-0.055,-0.174,0.088
-0.398,-0.585,0.019
-0.740,-0.226,-0.205
-0.785,0.705,0.221
-0.116,1.070,-0.208
-0.035,0.136,-0.208
-0.719,-0.318,0.159
-0.328,-0.005,-0.061
-0.116,-0.736,0.261
-0.263,-0.558,-0.049
-0.189,0.303,-0.123
-0.052,0.487,-0.185
0.670,0.735,-0.443
0.707,-0.373,0.208
-0.040,-1.024,-0.031
-0.739,-0.196,0.001
-0.491,-0.119,0.543
0.851,-0.004,0.120
1.279,0.288,-0.095
0.627,0.692,-0.126
0.175,1.231,-0.078
0.083,0.767,0.050
-0.008,0.299,-0.168
-0.137,0.347,-0.118
-0.262,0.263,0.074
-0.204,0.262,0.169
-0.477,0.001,0.230
-0.910,-0.411,-0.169
-0.011,-0.706,-0.023
0.750,-0.635,0.215
0.142,0.085,-0.415
-0.126,0.015,-0.160
0.308,-0.756,0.160
0.291,-0.760,-0.106
-0.307,-0.654,0.378
-0.204,-0.712,0.418
0.409,0.004,-0.031
0.109,0.996,0.114
-0.214,0.960,0.126
0.187,0.074,-0.319
0.143,-0.381,-0.229
-0.025,-0.166,0.242
-0.061,-0.063,-0.030
-0.402,0.054,-0.044
-0.177,0.362,0.192
0.005,0.297,-0.171
-0.235,0.086,-0.154
0.312,-0.083,-0.052
0.903,-0.499,-0.100
0.702,-0.636,-0.201
-0.132,-0.111,-0.192
-0.885,0.754,0.149
-0.570,1.113,0.197
0.133,0.365,0.541
0.537,-0.522,0.613
0.165,-0.765,-0.107
-0.152,-0.232,-0.308
0.256,0.432,-0.382
-0.167,0.361,-0.535
-0.413,-0.161,0.013
0.370,-0.311,0.102
0.628,0.391,-0.293
0.030,0.490,0.212
-0.107,0.379,0.367
0.302,0.852,0.238
0.076,0.295,0.553
-0.076,-0.543,0.521
-0.086,-0.778,0.360
-0.109,-0.229,-0.028
0.072,0.157,-0.296
0.063,-0.531,-0.450
-0.059,-0.624,-0.527
-0.207,-0.400,-0.213
0.073,-0.527,-0.021
-0.039,-0.237,-0.029
-0.502,0.315,-0.065
-0.301,0.359,0.253
0.137,0.522,0.237
0.460,0.760,-0.024
0.510,-0.317,-0.008
0.291,-0.918,-0.046
-0.264,-0.143,0.188
-0.400,0.419,0.102
-0.354,0.222,-0.020
-0.519,-0.146,-0.041
0.108,0.317,-0.312
0.774,0.419,-0.242
0.838,-0.327,-0.112
0.320,-0.467,0.191
-0.539,-0.054,0.466
-1.012,0.373,0.420
-0.678,0.365,0.527
0.131,-0.351,0.270
0.323,-0.634,-0.359
-0.058,-0.316,-0.376
-0.217,-0.286,-0.418
0.177,-0.139,-0.541
0.509,0.097,-0.003
0.557,0.216,0.059
0.244,0.172,-0.029
-0.337,-0.167,0.287
-0.255,-0.459,0.085
-0.172,-0.303,-0.313
-0.207,0.245,-0.111
0.171,0.255,0.183
0.191,-0.073,0.107
-0.287,-0.348,0.242
-0.259,-0.331,0.197
0.367,0.137,0.006
0.690,0.160,0.104
0.571,0.071,0.135
0.232,0.328,-0.079
0.143,0.606,-0.124
0.035,0.270,0.078
-0.137,-0.433,-0.213
-0.142,-0.387,-0.151
-0.182,0.003,-0.133
0.188,0.009,-0.222
0.452,0.083,0.332
0.385,0.392,0.148
-0.020,-0.019,0.012
-0.557,-0.299,0.156
-0.633,0.356,0.033
-0.284,0.564,-0.246
0.452,-0.211,-0.388
0.407,-0.844,0.083
-0.251,-0.228,-0.069
-0.379,-0.030,0.083
0.083,-0.321,0.551
0.189,0.433,0.151
-0.603,0.486,0.093
-0.384,-0.521,0.198
0.686,-0.724,-0.100
0.629,0.079,-0.360
-0.188,0.466,-0.389
-0.266,0.217,-0.427
0.137,-0.400,-0.082
0.100,-0.701,0.120
0.005,0.567,-0.097
-0.214,0.975,0.342
-0.105,-0.055,0.342
-0.069,-0.398,0.170
-0.782,-0.651,0.211
-0.511,-0.732,-0.213
0.464,-0.564,0.021
0.623,0.070,0.149
0.229,0.884,-0.102
-0.064,0.304,-0.233
0.208,0.051,-0.447
0.274,0.423,-0.098
-0.240,-0.181,0.084
-0.263,-0.495,0.093
-0.310,0.043,0.078
-0.697,0.496,0.005
-0.382,-0.240,0.307
0.085,-1.299,0.061
0.256,-0.958,0.182
0.328,-0.340,0.414
0.209,-0.103,-0.125
0.224,0.358,-0.169
-0.043,0.825,-0.370
-0.491,0.642,-0.479
-0.102,0.290,-0.246
0.578,0.306,-0.062
0.708,0.078,0.413
0.235,0.401,0.402
-0.244,0.472,0.349
0.265,-0.508,0.191
0.648,-0.751,-0.057
0.177,-0.628,0.014
0.199,-0.213,-0.155
0.488,0.460,-0.041
0.382,0.487,-0.247
-0.246,0.575,-0.398
-0.696,0.488,0.013
-0.073,-0.171,-0.128
0.191,-0.914,0.102
-0.635,-0.865,0.509
-1.209,0.258,0.277
-0.528,0.661,0.080
0.609,-0.245,-0.104
0.863,-0.435,-0.232
0.435,0.744,-0.008
-0.037,1.150,0.270
-0.064,0.178,0.181
0.167,-0.693,0.066
0.283,-0.787,-0.276
0.235,-0.279,-0.758
-0.031,-0.202,-0.442
0.030,-0.457,0.027
-0.068,-0.196,0.403
-0.390,0.210,0.713
-0.193,0.535,0.403
-0.122,0.600,0.087
-0.216,0.218,-0.017
-0.071,-0.266,-0.193
0.276,-0.403,-0.187
0.354,-0.264,-0.151
-0.166,-0.007,-0.334
-0.428,0.484,-0.255
-0.210,0.785,0.143
0.005,0.569,0.235
0.184,0.286,0.171
0.351,0.221,0.338
0.425,0.088,0.175
0.447,-0.321,-0.034
0.382,-0.857,0.220
0.166,-0.699,-0.103
-0.160,-0.212,-0.335
-0.426,-0.437,-0.199
-0.510,-0.451,-0.416
-0.705,-0.302,0.023
-0.506,-0.148,0.268
0.073,0.456,0.093
0.153,0.525,0.333
0.162,0.355,0.316
0.372,0.418,0.113
0.433,0.202,0.023
0.338,-0.079,0.112
0.246,-0.084,-0.141
-0.121,0.138,-0.444
-0.507,0.225,-0.406
-0.332,-0.015,-0.394
-0.092,-0.310,0.127
0.146,-0.423,0.188
0.257,-0.507,-0.061
-0.011,-0.242,0.410
-0.452,0.597,0.230
-0.682,0.846,0.072
-0.110,0.179,0.328
0.621,-0.248,-0.138
0.643,-0.182,-0.238
0.139,0.147,-0.294
-0.279,0.420,-0.560
-0.202,0.198,0.153
-0.023,0.030,0.583
-0.153,-0.129,0.362
0.009,-0.414,0.252
0.541,-0.017,-0.102
0.354,0.450,-0.052
-0.108,0.309,0.253
0.184,-0.122,-0.040
0.502,-0.495,-0.224
0.161,0.181,-0.224
-0.327,0.994,-0.340
-0.374,0.215,-0.202
-0.154,-0.713,0.028
-0.349,-0.625,0.059
-0.635,-0.188,-0.105
-0.280,-0.286,-0.007
0.175,-1.006,0.094
0.387,-0.782,-0.008
0.364,0.008,0.175
0.200,0.004,0.024
0.484,-0.083,-0.089
0.387,0.075,0.107
-0.405,0.423,0.139
-0.501,0.799,0.440
0.046,0.811,0.197
0.656,0.653,-0.298
0.585,0.229,-0.201
-0.354,-0.174,-0.301
-0.588,-0.029,-0.399
-0.187,0.084,-0.513
0.068,-0.094,-0.660
0.178,-0.133,0.058
0.087,-0.124,1.071
0.061,0.181,0.732
-0.434,0.575,-0.005
-0.922,-0.113,0.210
-0.183,-0.534,-0.087
0.470,-0.224,-0.185
0.200,-0.947,-0.048
0.114,-1.125,-0.276
-0.142,-0.586,0.538
-0.312,-0.192,-0.019
0.386,0.389,-0.296
0.455,-0.057,0.716
0.068,0.528,-0.530
-0.231,1.120,-0.408
-0.213,-0.345,0.077
0.587,-0.595,-0.519
0.024,-0.491,0.465
-0.828,0.058,-0.038
-0.513,0.815,-0.309
-0.022,-0.123,0.393
0.836,-0.001,0.222
-0.012,0.973,0.243
-0.878,1.094,-0.103
0.564,-0.188,0.156
0.728,-0.582,-0.075
-0.458,0.805,-0.341
-0.585,-0.021,0.077
-0.097,-1.069,-0.442
-0.064,-0.403,-0.072
-0.499,0.063,0.392
-0.531,0.004,0.128
0.180,-0.102,0.026
0.247,0.315,0.171
-0.253,-0.146,0.272
-0.040,-0.931,-0.247
0.608,-0.290,0.053
1.130,0.726,0.044
0.029,0.949,-0.549
-0.842,0.386,0.178
0.310,0.083,0.438
0.562,0.125,0.107
0.040,-0.311,0.139
-0.204,-0.640,-0.211
-0.371,-0.269,-0.207
-0.139,0.224,0.059
-0.165,0.058,-0.364
-0.245,-0.365,-0.164
-0.002,-0.098,0.515
0.242,0.387,0.033
-0.074,0.251,-0.241
-0.596,-0.269,-0.212
-0.097,-0.250,-0.358
0.114,0.301,0.120
-0.390,0.318,0.067
-0.079,-0.246,-0.038
0.298,-0.565,0.335
0.173,-0.597,0.578
-0.002,-0.142,0.469
0.050,0.606,0.020
0.303,0.457,-0.043
0.259,0.337,-0.319
0.058,0.311,-0.311
0.058,-0.399,-0.252
-0.051,-0.165,-0.648
-0.477,0.248,0.111
-0.901,-0.068,0.506
-0.883,0.060,-0.260
-0.122,-0.388,-0.054
0.456,-0.942,0.302
0.131,0.270,-0.195
-0.339,0.668,0.058
0.009,-0.428,0.262
0.369,-0.040,0.059
-0.519,0.546,0.233
-0.426,-0.203,-0.352
0.801,-1.319,-0.293
1.066,-1.409,0.074
0.751,0.373,-0.212
0.038,1.464,0.261
0.390,1.100,0.444
1.246,0.465,0.246
0.359,-0.673,-0.152
-0.569,-0.872,-0.536
-0.585,-0.036,-0.300
-0.668,0.381,-0.059
-1.274,0.226,0.278
-1.284,-0.159,0.177
-0.168,-0.230,0.036
0.025,0.146,0.137
-0.583,0.776,0.108
-0.246,0.518,0.131
0.516,-0.920,-0.285
0.467,-1.282,-0.303
-0.084,0.154,-0.099
-0.337,0.912,0.018
0.132,0.025,0.433
0.654,-0.227,-0.028
0.057,0.254,-0.108
-0.324,-0.086,0.466
0.275,-0.054,-0.131
0.310,0.057,-0.345
0.100,-0.722,0.226
0.563,-0.709,0.081
0.896,0.316,-0.273
0.601,0.910,-0.106
-0.161,0.286,-0.207
-0.504,-0.036,-0.486
-0.252,0.006,0.350
-0.354,-0.673,0.232
-0.093,-0.391,-0.289
0.114,0.263,0.594
-0.499,0.786,0.049
-0.702,0.624,-0.153
-0.072,-0.838,0.512
0.771,-0.427,-0.317
0.452,0.812,-0.437
-0.391,0.383,-0.081
-0.083,-0.218,-0.011
-0.142,-0.042,0.219
-0.744,0.208,-0.197
-0.300,-0.570,-0.279
0.177,-0.897,-0.074
0.432,0.406,-0.076
0.544,0.691,0.295
0.267,-0.404,-0.179
0.582,-0.612,-0.274
0.342,-0.077,0.637
-0.202,0.517,-0.027
0.018,0.441,-0.225
0.083,-0.254,0.448
0.111,0.002,-0.103
-0.520,0.251,-0.265
-0.630,-0.466,-0.222
0.480,-0.648,-0.330
0.248,0.167,0.153
-0.330,0.690,0.290
0.062,0.147,0.091
0.160,-0.486,0.221
0.074,0.059,-0.005
-0.005,0.717,-0.283
-0.095,-0.106,-0.007
0.367,-0.235,-0.337
0.326,0.192,-0.370
-0.498,-0.517,0.112
-0.620,-0.257,-0.044
-0.123,-0.016,0.115
0.601,-0.371,0.318
0.442,-0.122,0.308
-0.349,-0.172,0.180
0.091,-0.052,-0.074
0.095,-0.005,0.063
-0.639,0.245,-0.241
-0.091,0.668,-0.641
0.534,-0.229,-0.147
-0.116,-0.089,0.116
-0.874,1.291,-0.185
-0.657,0.517,0.246
0.427,-0.623,0.656
0.707,-0.064,0.076
-0.168,0.006,-0.202
0.026,-0.803,0.094
0.301,-0.823,0.062
-0.252,0.148,-0.356
-0.256,0.371,-0.505
0.041,-0.396,-0.295
0.575,-0.348,0.112
0.397,0.161,0.516
-0.273,0.067,0.190
0.179,0.055,-0.196
0.387,0.224,-0.026
-0.136,-0.094,-0.186
-0.020,-0.280,-0.276
0.340,-0.107,0.036
0.103,-0.077,-0.125
-0.551,0.141,-0.318
-0.724,0.314,-0.152
-0.082,0.200,0.206
0.076,0.123,0.705
-0.203,0.448,0.254
0.013,0.843,-0.379
0.148,0.232,-0.028
0.177,-0.357,0.095
-0.020,-0.207,0.151
-0.354,-0.465,-0.022
0.038,-0.387,-0.723
0.308,0.218,-0.173
-0.230,0.432,0.376
-0.411,0.165,0.200
0.300,-0.554,0.526
0.923,-0.042,-0.139
0.219,0.629,-0.409
-0.860,-0.376,0.100
-0.274,-0.711,-0.473
0.201,-0.651,-0.134
-0.320,-0.473,0.182
0.014,0.064,-0.114
0.233,0.097,0.038
0.068,0.801,-0.198
-0.094,0.494,0.186
-0.353,-0.352,0.179
0.103,0.001,-0.240
0.458,-0.486,0.225
0.091,-0.590,0.140
-0.641,0.507,-0.211
-0.875,0.563,-0.087
0.371,-0.365,0.143
1.190,-0.048,0.251
0.097,0.716,0.109
-0.374,0.190,-0.175
0.073,-0.339,0.029
0.123,-0.113,0.118
0.376,0.464,-0.246
-0.031,-0.028,-0.213
-0.243,-0.221,-0.484
-0.281,0.443,-0.322
-0.752,-0.386,0.275
0.217,-0.593,0.445
0.538,0.090,0.386
-0.159,0.030,0.154
-0.434,-0.128,-0.013
-0.630,-0.007,-0.749
0.016,-0.113,-0.111
0.313,-0.274,0.387
-0.311,0.641,-0.540
-0.601,0.197,0.010
-0.121,-0.656,-0.497
0.178,0.192,-0.448
0.127,0.157,0.762
0.465,-0.020,0.008
0.363,-0.197,0.147
0.048,-0.374,0.295
0.088,0.210,-0.268
0.138,-0.251,0.308
0.078,-0.705,0.335
0.268,0.190,-0.723
0.173,0.853,-0.806
-0.424,0.469,-0.051
-0.263,0.319,-0.214
-0.330,0.206,0.279
-0.442,-0.197,0.453
-0.071,0.249,-0.320
-0.410,0.149,0.310
-0.466,-0.407,0.147
-0.116,-0.404,-0.171
0.408,-0.473,0.451
0.805,-0.180,-0.122
0.082,-0.161,-0.425
-0.429,0.053,-0.271
-0.191,0.563,-0.372
0.004,-0.016,0.275
0.087,-0.246,0.650
-0.041,-0.005,-0.168
0.216,-0.314,-0.625
0.714,0.004,-0.345
0.206,0.737,-0.225
-0.065,0.090,0.524
0.695,-0.997,1.209
0.253,-0.555,0.355
-0.533,0.189,-0.280
0.005,-0.380,0.090
0.840,-0.662,-0.285
1.042,0.216,-0.330
0.103,0.883,-0.188
-0.264,1.412,-0.815
-0.535,1.516,-0.189
-1.361,1.271,-0.215
-0.567,0.358,-0.415
0.469,-1.722,0.571
0.617,-1.895,0.194
-0.526,-0.185,0.055
-1.897,1.792,0.097
-1.082,2.820,0.114
0.083,0.936,0.887
0.629,-1.283,0.544
0.588,-2.177,-0.221
-0.992,-1.387,-0.909
-2.535,0.582,-0.786
-1.454,0.210,0.242
2.156,-0.918,0.394
4.018,0.033,0.288
1.642,1.075,0.013
-0.574,0.273,0.067
-0.098,-1.336,0.598
0.089,-1.149,0.177
-0.982,-0.139,-0.045
-1.389,-0.015,-0.270
0.333,0.410,-0.821
1.672,1.011,-0.788
0.289,1.410,-0.736
-0.438,2.116,0.137
0.404,2.618,1.065
0.030,0.816,0.531
-0.721,-2.011,-0.637
-0.982,-2.349,-0.961
-0.997,-2.151,-0.342
0.326,-1.825,-0.190
0.960,0.539,0.298
-0.154,2.193,0.982
-0.951,0.634,0.734
-0.756,-1.241,0.524
0.050,-0.039,0.253
0.204,1.343,-0.394
0.691,0.580,-0.258
